"run","num_revs","length","diversity_mean","diversity_sd","mean_unique_length","mean_within_rev_uni_ent","sd_within_rev_uni_ent","mean_within_rev_info","sd_within_rev_info","mean_across_rev_uni_ent","sd_across_rev_uni_ent","mean_across_rev_info","sd_across_rev_info","within_reviewer_sd_ent_chancap","within_reviewer_sd_info_chancap","across_reviewer_sd_ent_chancap","across_reviewer_sd_info_chancap","interconnectivity","transitivities","degrees","scale_test","betweens","centralization","nodes","edges","path_length","run","gini","alpha","xmin","loglik","KS.stat","KS.p"
214,2022,1959.287356,0.63358967,0.141683567,735.5172414,5.76742564,0.959609603,6.400580797,1.346171324,13.45892681,0.86859171,22.33900775,0.4991929,0.667877829,0.159502845,3.092690537,3.76770704,4.96969697,0.395652628,9.939393939,0.020408163,70.2020202,0.388373531,99,492,2.40812162,214,0.736424582121911,2.52953377397193,0.0404040404040404,15.3070309525117,0.18626141355787,0.944156424307567
215,1499,1302.537634,0.644625838,0.1225658,603.5376344,5.74936396,0.836256006,6.34509821,1.130813172,13.46407489,0.728025885,22.33958188,0.438757858,0.654201414,0.14938036,3.171351915,3.773327036,4.305555556,0.32918552,8.611111111,0.023255814,84.74074074,0.312045691,108,465,2.560013717,215,0.677470165295381,2.40136689228814,0.037037037037037,14.9372622175157,0.165306868294828,0.981016656887519
216,4263,3993.303371,0.572287452,0.175206291,1216.325843,6.122233408,0.987925139,6.961504471,1.528477869,13.89455797,1.01070324,22.40995573,0.356294956,0.769626543,0.175318274,3.129597994,3.717199112,4.242718447,0.281539211,8.485436893,0.02173913,84.36893204,0.357985913,103,437,2.628522952,216,0.757035589595731,2.50828749733517,0.029126213592233,33.5293690318567,0.228945343464292,0.411351707216422
217,1645,1621.53012,0.629389419,0.129814741,689.2289157,5.830592471,0.858179444,6.452270301,1.205944536,13.54958683,0.705676023,22.40378583,0.387041998,0.664707765,0.15657527,3.137432926,3.763939709,3.530612245,0.311223319,7.06122449,0.028571429,80.98979592,0.277719335,98,346,2.642648896,217,0.701166180758017,3.89444539302072,0.0816326530612245,12.2353917355793,0.2,0.970040902662936
218,3056,3583.228571,0.625005236,0.181803188,1018.714286,5.75687417,1.136752287,6.461276354,1.68633791,13.754625,1.069649027,22.43284753,0.482789355,0.692978361,0.16951962,3.170732178,3.729264228,3.543478261,0.398100616,7.086956522,0.04,96.7173913,0.185857621,92,326,3.09168242,218,0.834267584793991,2.29946412247824,0.0434782608695652,12.943641851435,0.205960643243318,0.886517250124984
219,4121,3728.304348,0.603148809,0.154436774,992.6521739,5.979971074,0.86336687,6.721493609,1.354051502,13.67348767,0.948179575,22.37451854,0.327077017,0.721100942,0.156476564,3.14474023,3.74997781,5.018518519,0.317982936,10.03703704,0.020408163,78.85185185,0.354794046,108,542,2.450960219,219,0.816156182875426,1.90537070146242,0.00925925925925926,68.9407713450667,0.222222222222222,0.125866382880264
220,2903,2903.452381,0.644356156,0.1482607,784.1071429,5.621657307,1.132353506,6.241663194,1.530262407,13.45930228,0.995233193,22.33671554,0.433102577,0.657275223,0.161386079,3.144697893,3.766627065,3.556603774,0.32195122,7.113207547,0.033333333,105.754717,0.208445642,106,377,2.985938056,220,0.846323581980904,2.22616049600176,0.0283018867924528,21.1821098033795,0.221600432417908,0.652511362993501
221,1480,1385.976744,0.6403773,0.123593392,649,5.839510049,0.871185766,6.444931759,1.16383772,13.53919284,0.72087065,22.36436406,0.50692376,0.657844535,0.150795316,3.16956387,3.770446693,2.981481481,0.372438372,5.962962963,0.041666667,168.0092593,0.159224645,108,322,4.10202332,221,0.654604604604604,2.36987647586642,0.0462962962962963,13.1156911483002,0.138506460677468,0.997934805313666
222,2992,2762.195652,0.618312393,0.160976794,879.1086957,5.758262209,1.046891255,6.456011137,1.520968602,13.54260424,1.014072874,22.2746702,0.566399876,0.698785097,0.166340667,3.141947337,3.745501206,4.236363636,0.255781555,8.472727273,0.023809524,82.83636364,0.298415346,110,466,2.497024793,222,0.793613271754984,2.41478972448798,0.0272727272727273,32.981453348059,0.142857142857143,0.919481224354156
223,1198,1601.116667,0.657811307,0.149558331,645.3666667,5.577473255,0.996328174,6.15779329,1.394030483,13.42622721,0.832803949,22.30095245,0.40839086,0.634792127,0.157012813,3.153422298,3.798022395,1.675324675,0.211488251,3.350649351,0.058823529,97.80519481,0.166438824,77,129,3.527407657,223,0.756802462979425,1.94194142366349,0.038961038961039,8.50958036686333,0.149337805594541,0.997654160531837
224,1254,1432.071429,0.653106445,0.124913421,585.3571429,5.652594037,0.861402579,6.225339889,1.187315082,13.3827812,0.777971035,22.3134534,0.386635964,0.634591777,0.14551191,3.125828186,3.727866167,2.156626506,0.335375191,4.313253012,0.045454545,104.1084337,0.203496914,83,179,3.496588765,224,0.741453853692281,2.26073273046015,0.036144578313253,17.4424574480049,0.220569515844505,0.715389506191465
225,6351,6895.155844,0.556622389,0.207785796,1615.766234,6.153767071,1.093255089,7.099679425,1.787573842,14.07808201,1.217922857,22.45254791,0.451471723,0.80191291,0.179037352,3.187195965,3.676115266,4.25,0.321288881,8.5,0.029411765,70.45652174,0.269230769,92,391,2.520793951,225,0.814652605204247,2.43110105491338,0.0217391304347826,48.8919584791867,0.246558204354697,0.175666150868822
226,518,681.4354839,0.701610091,0.110147622,373,5.309824364,0.87682796,5.757191641,1.107154024,13.24661322,0.685729823,22.32460613,0.556623176,0.565209938,0.145837558,3.131380395,3.779276383,2.289473684,0.156302521,4.578947368,0.0625,74.94736842,0.138947368,76,174,2.959141274,226,0.642247510668563,2.0966570900958,0.0394736842105263,12.9996371807322,0.242156141038049,0.666840493274877
227,2437,2158.468085,0.640279165,0.145025678,731.287234,5.75610031,0.949914244,6.382536253,1.336983652,13.49575004,0.8463891,22.29463493,0.427039772,0.662034041,0.156065229,3.13056045,3.788657713,3.217391304,0.343666598,6.434782609,0.029411765,118.6608696,0.233028223,115,370,3.054971645,227,0.780410697400582,2.1915232039194,0.0347826086956522,16.9068111328411,0.159540612256893,0.960985926967671
228,5628,4801.391753,0.544450855,0.174445421,1414.463918,6.271250163,0.998928514,7.194182352,1.555051396,14.0185233,1.059345094,22.43760387,0.361217857,0.811875946,0.181109883,3.151318798,3.703226768,4.449541284,0.34916129,8.899082569,0.027777778,96.32110092,0.241675161,109,485,2.758185338,228,0.735542471130586,2.76060401804214,0.0458715596330275,18.0304063036905,0.165216943452207,0.966658836927986
229,1196,1069.808511,0.652848976,0.120407678,558.0531915,5.729740936,0.862103318,6.292454159,1.132504801,13.41940072,0.660943319,22.33135139,0.375266404,0.636200274,0.148098511,3.119193373,3.752851116,3.890909091,0.255467197,7.781818182,0.023809524,88.44545455,0.304753962,110,428,2.599008264,229,0.575007601094558,2.10902652310677,0.0181818181818182,39.3511521822346,0.188443765303659,0.544957463394083
230,7885,6604.66,0.526662941,0.197492325,1767.51,6.357255735,1.04758847,7.384896936,1.706342577,14.19954123,1.264328772,22.47560146,0.394467264,0.849969013,0.186620201,3.161085259,3.692710483,3.724770642,0.405365127,7.449541284,0.029411765,97.14678899,0.236578321,109,406,2.773335578,230,0.730756924365739,2.22625398274213,0.036697247706422,13.4432355692089,0.14775967409766,0.994866247879818
231,759,847.2428571,0.685009904,0.116895673,440.1571429,5.419550921,0.894856287,5.914388128,1.147695089,13.3032024,0.725606798,22.40250869,0.474600823,0.592927912,0.142248328,3.140085749,3.721466335,1.909090909,0.135424637,3.818181818,0.047619048,127.7979798,0.165120594,99,189,3.57167636,231,0.666666666666666,2.07417236062155,0.0303030303030303,16.4718329891349,0.174953653927562,0.919513384329559
232,7029,6084.072917,0.55149861,0.185026344,1522.552083,6.233388627,1.015707259,7.165837053,1.633260581,14.01692713,1.157958719,22.44717491,0.358308277,0.810220263,0.17638357,3.12239638,3.697925886,3.654867257,0.294806265,7.309734513,0.023255814,92.7699115,0.309734513,113,413,2.633095779,232,0.801742968762786,2.87510194346399,0.0530973451327434,17.6108335059755,0.159582129415539,0.975938912263021
233,4917,5293.701299,0.543829588,0.201510316,1552.467532,6.178441619,1.194871838,7.14164285,1.826973097,14.1194776,1.165254321,22.49451552,0.324622587,0.815378759,0.186065612,3.2003125,3.679233976,2.295454545,0.245791246,4.590909091,0.047619048,93.55681818,0.177115987,88,202,3.114927686,233,0.715701092684009,2.04189804702754,0.0454545454545455,8.71361571019091,0.236951187282018,0.826769879479341
234,3332,2912.208333,0.613188962,0.165429102,951.5625,5.876090235,1.065032731,6.592793338,1.531333923,13.68841665,0.979870388,22.38335737,0.495541736,0.702715134,0.159608244,3.138714898,3.744918271,4.810810811,0.230571533,9.621621622,0.027027027,79.94594595,0.23980344,111,534,2.431458486,234,0.77371489136195,2.74725645510115,0.027027027027027,45.6278357107692,0.236231023943702,0.267602675896659
235,651,1347.435897,0.640654204,0.140117571,653.3589744,5.723168253,1.086498907,6.334707352,1.411318239,13.42572411,0.849662717,22.2502431,0.544114338,0.655607072,0.15183181,3.21743535,3.801291995,1.955555556,0.323828921,3.911111111,0.055555556,50.91111111,0.297474747,45,88,3.240493827,235,0.611913295784263,2.61198440914861,0.111111111111111,5.5136313363108,0.252582493693404,0.907198197550158
236,923,921.875,0.670575672,0.110224621,467.775,5.538643286,0.858602929,6.058172662,1.105862692,13.25259662,0.678355642,22.29801493,0.416260808,0.613170281,0.145745357,3.073345276,3.77012948,3,0.301829268,6,0.03125,85.5106383,0.268817204,94,282,2.808736985,236,0.616456513220074,2.40883711536918,0.0319148936170213,24.4213818775139,0.175523690504955,0.853472163132724
237,845,1005.164384,0.649775762,0.109743469,504.1643836,5.56060953,0.95700961,6.111549395,1.204552312,13.32939532,0.70088762,22.30916393,0.452265656,0.633764172,0.157823335,3.082328926,3.80398261,2.239130435,0.158002736,4.47826087,0.055555556,100.7826087,0.137601529,92,206,3.180056711,237,0.637162335991768,3.15982059423486,0.108695652173913,7.27531003538354,0.218860529719008,0.970329966468578
238,1449,1647.232877,0.646568696,0.152026016,695.6849315,5.699796528,1.027131812,6.311008836,1.407287237,13.52968174,0.871923525,22.41591821,0.46394606,0.65500209,0.151667018,3.107186822,3.700946664,2.782608696,0.216653512,5.565217391,0.034482759,86.33695652,0.246536073,92,256,2.866020794,238,0.722154709394784,2.04011053773823,0.0217391304347826,26.6062511940883,0.211178552137734,0.560235850069164
239,903,1105.090909,0.682296993,0.127394642,493.8787879,5.398660594,0.960465527,5.903878767,1.271609277,13.29851241,0.800570793,22.26831257,0.556020441,0.600040427,0.161658302,3.128828016,3.773621514,3.369565217,0.372554135,6.739130435,0.037037037,105.0652174,0.211657907,92,310,3.2731569,239,0.739238769319661,2.41125750018878,0.0326086956521739,20.0693548983033,0.156345180383483,0.967410061188446
240,1644,1757.766234,0.652858312,0.134667983,657.8051948,5.705676789,0.878211389,6.291225753,1.239517063,13.51783528,0.7789581,22.34013697,0.389794879,0.642752155,0.151633896,3.228740554,3.79588592,3.255319149,0.212563263,6.510638298,0.033333333,84.20212766,0.241821094,94,306,2.780896333,240,0.759680592224466,2.42855697098158,0.0319148936170213,26.7853201032056,0.166666666666667,0.863055316066449
241,2018,1815.827957,0.64284084,0.159299795,718.3978495,5.678012422,1.041351715,6.303548421,1.451986517,13.52594685,0.882310015,22.37673672,0.47173894,0.656018225,0.153835031,3.136237477,3.748005103,3.517857143,0.311266709,7.035714286,0.027777778,100.4553571,0.251930502,112,394,2.784917092,241,0.739018476568029,3.00469091149301,0.0625,13.1002030184374,0.152539937271068,0.996810924264943
242,3370,4097.927536,0.618998041,0.181037629,1090.144928,5.841213897,1.033663986,6.577829488,1.603256248,13.66931605,1.132077041,22.35235757,0.525598159,0.70591323,0.162086953,3.108252665,3.711877996,2.790697674,0.306095406,5.581395349,0.038461538,98.37209302,0.228454172,86,240,3.276095187,242,0.831329790904699,3.54206795631462,0.0697674418604651,14.4074374664366,0.166666666666667,0.990018308962298
243,6279,5636.462366,0.523397423,0.19553078,1673.182796,6.352803819,1.076738623,7.374343715,1.695407647,14.20582879,1.182697498,22.48886262,0.358198659,0.851403886,0.186888335,3.171181325,3.688621402,3.495049505,0.309432255,6.99009901,0.025641026,90.32673267,0.31009901,101,353,2.778747182,243,0.672800581539281,3.48667209009267,0.0891089108910891,8.82850452007883,0.187855313373321,0.994514012846108
244,1632,1433.052632,0.632587603,0.133228555,666.9052632,5.771353957,0.968111276,6.397191105,1.294985519,13.54184155,0.780387063,22.38173692,0.483051801,0.67241391,0.158277922,3.128802263,3.75079016,5.911504425,0.358579088,11.82300885,0.022222222,80.23893805,0.287294564,113,668,2.411308638,244,0.647611920874546,2.46432434582929,0.0353982300884956,17.8125476153809,0.211315635293585,0.816405967504559
245,602,963.5849057,0.673403106,0.118793549,454.5660377,5.345639224,0.99599742,5.860447462,1.265241316,13.19047902,0.779279883,22.30697825,0.47436791,0.60687352,0.154712141,3.064175042,3.784603763,1.287878788,0.103211009,2.575757576,0.071428571,92.89393939,0.16037296,66,85,3.799816345,245,0.704218262357798,1.87889627738099,0.0303030303030303,10.4779662443685,0.19167876512463,0.930481667861756
246,7998,6665.49505,0.540060967,0.196828455,1693.881188,6.312502768,0.971067172,7.296152954,1.658533345,14.14477064,1.22755044,22.47529486,0.344690153,0.826909992,0.183124493,3.164394383,3.688870704,4.095652174,0.367454068,8.191304348,0.025641026,104.2521739,0.261479786,115,471,2.804385633,246,0.767052632723399,2.49171370430742,0.0521739130434783,9.80561660044405,0.180567584507756,0.989659153661634
247,3514,5220.912281,0.584144925,0.199758317,1362.035088,5.997457982,1.136426573,6.846099968,1.770503685,13.91711498,1.185284138,22.43746798,0.460923141,0.76193784,0.183351467,3.100790305,3.705972282,1.61971831,0.194640339,3.23943662,0.047619048,81.38028169,0.23943662,71,115,3.278317794,247,0.816212013114544,3.04292258056355,0.154929577464789,4.38613475111248,0.254857292860485,0.957389232701352
248,3354,3336.337349,0.630671123,0.159077989,889.5783133,5.737672177,1.0254992,6.408055349,1.493193797,13.52356493,1.014527839,22.31109096,0.431450088,0.67653222,0.156534991,3.118492953,3.752301381,4.943396226,0.328589909,9.886792453,0.025641026,76.21698113,0.267744834,106,524,2.428622286,248,0.841771582227922,3.70808448713229,0.0660377358490566,15.2406902602501,0.214638516544,0.903748310586095
249,4941,4234.177083,0.566689827,0.170690156,1249.614583,6.147515106,0.946900966,6.996649836,1.50145124,13.85088403,1.129592065,22.42101478,0.383791187,0.775069436,0.178378973,3.120322631,3.713353262,3.036036036,0.355222337,6.072072072,0.029411765,111.7927928,0.244799345,111,337,3.005275546,249,0.767609139193839,2.47560287764257,0.027027027027027,34.0779793304452,0.151156068745178,0.882973230539546
250,2164,3834.744681,0.595052995,0.175775609,1118.06383,5.892556626,1.091747858,6.666895542,1.656213178,13.72393366,1.16822411,22.3306849,0.428491,0.729936971,0.176990331,3.122170851,3.740648399,1.862745098,0.284638554,3.725490196,0.052631579,46.50980392,0.285490196,51,95,2.804306036,250,0.789895255699323,2.23757149741372,0.0980392156862745,3.53853935176408,0.246588874187724,0.968141500665203
251,997,990.4342105,0.682965839,0.126819445,472.1973684,5.422904413,0.944981027,5.923788997,1.236500486,13.38714412,0.723476847,22.40842806,0.616348975,0.593296141,0.15169852,3.20101713,3.712231346,2.06185567,0.218492717,4.12371134,0.041666667,108.7525773,0.196628007,97,200,3.232011903,251,0.706345841648657,1.92644963475545,0.0206185567010309,20.8896728560413,0.181818181818182,0.822488551120588
252,3234,3058.522727,0.644731918,0.143449895,780.5681818,5.695227828,0.908401521,6.309455048,1.352410408,13.45696106,0.929160891,22.30891817,0.397584556,0.653086564,0.154808379,3.118248376,3.793637201,3.455445545,0.247785492,6.910891089,0.034482759,85.06930693,0.210891089,101,349,2.674639741,252,0.853787419558283,2.19195461857445,0.0297029702970297,22.0703023088028,0.175222363900187,0.854896601005729
253,3228,3141.965517,0.6283391,0.16575983,919.2528736,5.765099044,1.027018896,6.446115504,1.519887277,13.6324027,1.074625222,22.42725235,0.518421553,0.685632265,0.16857016,3.126709946,3.747196672,1.79,0.137126866,3.58,0.0625,133.13,0.115353535,100,179,3.6526,253,0.81902106567534,1.9874192728421,0.03,13.6383538820277,0.138853804154992,0.995082951228268
254,979,1017.037037,0.665329036,0.12418884,512.8888889,5.582277268,0.896226744,6.119041032,1.17427054,13.42706051,0.69830066,22.41603671,0.507287463,0.622415376,0.161113256,3.157950844,3.772151385,2.180952381,0.254632397,4.361904762,0.047619048,163.9619048,0.1503663,105,229,4.113560091,254,0.660654701104139,1.81822287998343,0.019047619047619,18.9553303202493,0.188632747141962,0.786660990069134
255,354,835.3529412,0.679109129,0.117376369,435.2647059,5.504338679,0.807621712,6.008562489,1.076379213,13.20673314,0.587263842,22.22879536,0.416526505,0.593848032,0.137036433,3.046335723,3.773861422,1.2,0.074733096,2.4,0.071428571,67.2,0.216326531,50,60,3.668,255,0.653446327683615,1.91799074662589,0.1,1.95004627584781,0.23856886334512,0.976719751259469
256,3062,3286.141026,0.605378078,0.166745755,990.4615385,5.937994682,0.95034304,6.684432589,1.44379679,13.72554116,0.965137603,22.37165354,0.431615531,0.722754004,0.166542597,3.146340466,3.740233018,2.128712871,0.229401304,4.257425743,0.037037037,156.6930693,0.217425743,101,215,4.092932065,256,0.806823987428136,1.87528677688694,0.0198019801980198,20.0730987612331,0.181818181818182,0.822488551120588
257,2266,3050.3,0.638082981,0.163871519,876.9833333,5.767543625,1.014960999,6.426075391,1.488807038,13.52966782,1.026706681,22.41985721,0.512980759,0.67286585,0.160728583,3.105944425,3.732845104,1.818181818,0.138063279,3.636363636,0.043478261,77.46753247,0.241626794,77,140,2.999156687,257,0.833770818766405,2.29620688273464,0.0909090909090909,4.96060824597878,0.209125674532228,0.980991254518918
258,2357,3450.206897,0.631616843,0.165035035,932,5.725650383,1.068429693,6.397226416,1.566258844,13.49727744,1.088062661,22.33862709,0.463816944,0.675064262,0.15963434,3.079644486,3.734119927,2.328767123,0.256185156,4.657534247,0.052631579,74.4109589,0.185312024,73,170,3.024957778,258,0.844188979489832,3.65134244708639,0.0821917808219178,13.7600210830618,0.166666666666667,0.990018308962298
